SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531410,GUJ.FOILS   ,XT,Q,9.36,9.36,9.36,9.36,9.36,9.85,3,229,2143.00,
531411,TUNI TEXTILE,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,15,7.00,
531417,MEGA CORPN. ,XT,Q,1.26,1.26,1.24,1.24,1.24,1.26,11,11205,13896.00,
531426,TAMIL.NEWSPR,B ,Q,342.75,349.00,342.00,344.75,349.00,346.65,132,7124,2446475.00,
531431,SHAKTI PUMPS,B ,Q,547.85,552.00,544.00,546.55,546.55,548.50,120,2218,1213004.00,
531437,PWASML      ,X ,Q,44.80,44.80,42.80,44.00,44.00,43.95,4,2003,88131.00,
531439,GOLDSTONE EN,B ,Q,12.20,12.77,12.20,12.77,12.77,12.17,34,3315,41564.00,
531448,SAFAL SECURI,XT,Q,1.21,1.21,1.21,1.21,1.21,1.27,2,100,121.00,
531449,GRM OVERSEAS,X ,Q,249.00,249.00,249.00,249.00,249.00,240.00,1,50,12450.00,
531453,MOHIT INDUS.,B ,Q,28.10,28.40,27.10,27.45,27.10,29.10,80,13934,384965.00,
531454,POLYLINK POL,XT,Q,22.50,23.00,20.90,22.00,22.00,22.00,20,31753,723786.00,
531460,CONTI.CONTRL,XT,Q,3.44,3.44,3.44,3.44,3.44,3.28,1,10,34.00,
531463,GBLINFRA    ,X ,Q,74.05,74.05,74.05,74.05,74.05,74.05,4,4,296.00,
531467,ARNAVCORP   ,XT,Q,0.28,0.28,0.27,0.27,0.27,0.28,35,71949,19571.00,
531471,DUKE OFFSHOR,X ,Q,67.00,74.90,67.00,69.35,69.20,69.45,20,1646,115100.00,
531489,CG-VAK SOFTW,SS,Q,23.60,23.60,21.40,21.40,21.40,22.50,4,9748,228407.00,
531494,NAVKAR BUILD,XT,Q,25.20,25.20,22.80,22.80,22.80,24.00,10,1171,28116.00,
531495,BLUECOAST   ,B ,Q,116.00,116.00,116.00,116.00,116.00,115.00,1,2242,260072.00,
531497,MADHUCON PRJ,B ,Q,19.00,19.45,18.80,18.95,18.80,19.20,92,15166,288717.00,
531500,RAJESH EXPO.,A ,Q,740.00,740.00,720.50,734.30,739.60,725.70,260,33721,24518266.00,
531502,ESAAR (I)LTD,X ,Q,2.95,2.95,2.95,2.95,2.95,2.95,1,1,2.00,
531508,EVEREADY (I),B ,Q,368.65,377.35,366.45,372.10,372.10,368.10,138,2853,1059960.00,
531518,VIKAS GRAN  ,XT,Q,10.28,10.29,10.28,10.29,10.29,10.09,4,709,7293.00,
531524,I.C.S.A. IND,T ,Q,2.61,2.61,2.48,2.58,2.58,2.61,18,5726,14565.00,
531525,ACE SOFTWARE,X ,Q,23.45,27.85,23.45,26.00,26.00,26.00,5,186,4650.00,
531531,HATSUN AGRO ,B ,Q,700.05,700.05,683.00,692.60,683.00,697.20,61,404,280472.00,
531539,RISHABH DIGH,XT,Q,42.45,42.45,42.45,42.45,42.45,42.45,1,11,466.00,
531540,MARUTI INFRA,X ,Q,22.40,24.00,21.50,23.30,23.30,21.55,77,14213,318852.00,
531541,AVONLIFE    ,Z ,Q,9.00,9.40,8.93,9.40,9.40,9.40,4,572,5195.00,
531543,JINDAL WORLD,B ,Q,673.00,683.65,613.80,631.30,630.00,679.90,830,33144,22034608.00,
531547,TIRUPATI IND,XT,Q,7.99,7.99,7.99,7.99,7.99,7.99,2,1190,9508.00,
531548,SOMANY CRAM ,B ,Q,695.00,695.00,658.05,670.90,670.00,685.80,236,2595,1742391.00,
531552,RAGHUNATH TO,XT,Q,4.67,4.67,4.67,4.67,4.67,4.45,3,200,934.00,
531556,CORAL (I)FIN,B ,Q,33.60,33.60,31.95,32.00,31.95,33.60,111,42076,1351406.00,
531574,VAS INFRA   ,X ,Q,11.42,11.42,10.50,10.78,10.50,11.47,3,200,2188.00,
531583,RAP MEDIA   ,XT,Q,9.70,10.70,9.70,10.70,10.70,10.20,3,1440,14108.00,
531591,BAMPSL SECUR,X ,Q,1.65,1.65,1.65,1.65,1.65,1.58,5,9000,14850.00,
531595,CGCL        ,B ,Q,88.80,98.80,87.00,90.65,94.00,90.50,191,46744,4218835.00,
531598,NIMBUS FOOD ,X ,Q,0.34,0.34,0.34,0.34,0.34,0.34,1,421,143.00,
531599,FDC LIMITED ,B ,Q,248.25,256.00,247.95,251.75,256.00,253.40,232,7591,1909056.00,
531608,GORANI INDUS,XT,Q,23.10,23.10,23.10,23.10,23.10,23.10,1,78,1801.00,
531609,KG PETROCHEM,XT,Q,98.00,98.00,89.15,90.50,89.15,93.80,13,636,58308.00,
531611,AADHAARVEN  ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,800,392.00,
531633,LINCOLN PHAR,B ,Q,214.10,215.60,209.75,210.30,210.30,217.20,123,12072,2555995.00,
531642,MARICOLTD   ,A ,Q,325.90,329.65,324.35,326.10,326.90,325.95,409,20116,6570812.00,
531648,MAHAVIRIND  ,XT,Q,1.04,1.04,1.04,1.04,1.04,1.04,1,20,20.00,
531686,ADVIK LABORS,XT,Q,4.20,4.20,4.20,4.20,4.20,4.41,2,250,1050.00,
531687,KARUTURI GLO,T ,Q,2.23,2.23,2.03,2.03,2.03,2.13,302,1525909,3150290.00,
531688,PRITHVIEXCH ,X ,Q,53.00,57.45,53.00,53.15,53.15,48.10,7,404,22311.00,
531716,TRICOMFRU   ,XT,Q,5.68,5.68,5.68,5.68,5.68,5.68,1,52,295.00,
531717,VIDHIING    ,B ,Q,81.30,83.70,79.25,81.15,82.50,83.25,249,53910,4387022.00,
531719,BHAGIRA.CHEM,X ,Q,272.00,284.00,272.00,277.95,277.95,271.60,11,835,233421.00,
531723,STAMPEDE CAP,T ,Q,8.55,8.85,8.55,8.56,8.70,9.00,78,90262,774253.00,
531726,PANCHSHEEL O,X ,Q,63.15,70.00,63.15,66.50,66.50,72.00,15,403,26894.00,
531727,MENON PISTON,XT,Q,25.70,26.10,25.05,25.20,25.05,25.80,55,11577,293692.00,
531739,GENNEX LAB  ,X ,Q,3.81,3.89,3.66,3.72,3.72,3.81,111,100602,375713.00,
531744,GINI SILK MI,X ,Q,147.90,147.90,143.40,143.40,143.40,150.90,10,323,46605.00,
531746,PRAJAY ENGS.,B ,Q,10.65,11.00,10.60,10.86,10.86,11.05,27,5169,55883.00,
531761,APOLLOPIPES ,X ,Q,535.00,559.60,516.05,541.20,541.00,541.25,225,11840,6504437.00,
531762,UNJHA FORMUL,X ,Q,11.40,12.40,11.40,12.40,12.40,12.00,7,11127,126852.00,
531768,POLY MEDICUR,B ,Q,254.75,258.50,244.75,250.05,250.05,254.95,39,5346,1339970.00,
531769,PFL INFOTECH,X ,Q,9.33,9.33,8.47,8.47,8.47,8.91,6,762,6653.00,
531775,CISTRO TELE.,XT,Q,0.21,0.21,0.21,0.21,0.21,0.21,1,11,2.00,
531795,ATUL AUTO   ,B ,Q,444.35,450.00,439.50,441.55,444.00,447.85,74,605,268258.00,
531802,PRERNA INFR ,X ,Q,16.50,17.95,15.00,15.00,15.00,16.65,420,492592,7462134.00,
531813,GANGAPAPERS ,XT,Q,58.50,58.50,58.50,58.50,58.50,57.50,1,1000,58500.00,
531814,TIRUPATI SAR,X ,Q,17.90,18.15,17.15,18.10,18.15,17.80,27,3020,53782.00,
531816,PANORAM UNI ,B ,Q,8.25,8.35,7.80,7.81,8.20,8.40,241,44801,366277.00,
531822,RODIUM      ,X ,Q,138.00,143.00,138.00,140.05,140.00,137.90,29,5736,796020.00,
531831,UNISYS SOFT.,X ,Q,21.65,21.65,21.65,21.65,21.65,22.05,1,25,541.00,
531834,NATURA HUE C,XT,Q,3.97,3.97,3.97,3.97,3.97,4.17,3,1067,4235.00,
531842,LAHOTI OVER.,X ,Q,19.45,20.95,19.45,20.35,20.35,20.90,18,9177,183644.00,
531845,ZENITH BIRLA,T ,Q,1.73,1.73,1.73,1.73,1.73,1.82,10,8516,14732.00,
531859,ORIENTAL VEN,X ,Q,469.00,469.00,415.00,442.15,445.00,443.40,31,259,112627.00,
531861,JOINDRE CAPI,X ,Q,26.50,26.50,25.10,25.55,25.55,26.45,29,3799,97706.00,
531862,BHARATAGRI  ,X ,Q,149.00,149.00,132.00,136.70,136.70,138.30,25,8480,1155014.00,
531867,UNITECH INTE,SS,Q,5.70,6.40,5.70,6.09,6.09,5.90,17,3714,22418.00,
531869,SACHETA MET.,SS,Q,41.65,44.50,41.65,44.35,44.50,43.80,13,1424,60502.00,
531879,PIONEER DIS.,B ,Q,173.95,177.50,167.00,168.55,168.55,176.90,45,3464,593601.00,
531881,GMETCOAL    ,XT,Q,26.10,26.10,26.10,26.10,26.10,25.60,12,1655,43195.00,
531882,KWALITYLTD  ,A ,Q,60.35,63.50,60.35,60.35,60.35,75.40,4751,3130721,190368470.00,
531888,REXNORD ELE.,X ,Q,61.10,61.90,58.45,61.45,61.75,60.65,20,1652,100452.00,
531892,KHANDWALA SE,B ,Q,16.30,17.45,16.20,17.45,17.45,17.05,11,1515,24572.00,
531893,SAWACA BUSI ,ST,Q,1.55,1.55,1.55,1.55,1.55,1.55,2,190,294.00,
531900,CCL INTER   ,X ,Q,12.70,12.70,12.65,12.65,12.65,12.90,11,152563,1930025.00,
531917,TWINSTAR SOF,X ,Q,2.30,2.30,2.11,2.23,2.25,2.22,8,1170,2615.00,
531921,AGAR IND COR,T ,Q,315.05,344.85,315.05,338.45,339.00,330.00,21,190,63209.00,
531923,DHAMPURE SGR,X ,Q,12.50,13.40,12.50,12.60,12.60,13.50,7,610,7652.00,
531934,SUPREME TEX ,T ,Q,1.28,1.40,1.28,1.40,1.40,1.34,12,30743,39717.00,
531950,VERTEX SEC. ,X ,Q,2.50,2.50,2.35,2.46,2.46,2.39,14,8823,21257.00,
531952,RIBA TEXTILS,X ,Q,92.50,93.00,81.00,90.35,90.35,92.80,55,15514,1422631.00,
531977,CHARTERLOGIS,X ,Q,14.25,14.70,14.00,14.10,14.10,14.60,352,132612,1875505.00,
531978,AMBIKA COTTO,B ,Q,1293.55,1300.00,1281.10,1282.45,1282.00,1305.55,18,176,227283.00,
531979,HIND ALUMIN ,X ,Q,95.00,96.00,92.50,93.15,93.15,97.45,61,6260,587846.00,
531989,DECCAN POLYP,XT,Q,3.15,3.15,3.15,3.15,3.15,3.09,1,20,63.00,
531996,ODYSSEY CORP,ST,Q,1.38,1.52,1.38,1.38,1.38,1.45,23,5880,8356.00,
532007,SHREEVAT.FIN,ST,Q,4.37,4.37,4.37,4.37,4.37,4.60,12,99713,435745.00,
532011,POOJA ENT   ,XT,Q,36.90,36.90,33.40,36.90,36.90,35.15,7,1005,36958.00,
532016,WELLESLEY   ,XT,Q,9.50,9.50,9.50,9.50,9.50,9.50,1,320,3040.00,
532022,FILAT FASH  ,X ,Q,2.63,2.63,2.63,2.63,2.63,2.63,3,663,1743.00,
532033,JAIN STUDIOS,T ,Q,3.25,3.25,3.25,3.25,3.25,3.30,2,621,2018.00,
532035,UNISTAR MULT,X ,Q,2.75,2.75,2.75,2.75,2.75,2.75,1,200,550.00,
532039,ZENOTECH    ,X ,Q,40.00,40.70,39.00,40.70,40.70,40.15,21,44105,1741724.00,
532051,SWELECT     ,B ,Q,361.00,361.50,353.15,355.55,356.00,357.10,30,807,288663.00,
532053,WALLFORT FIN,X ,Q,115.00,116.55,108.65,110.30,112.95,113.00,30,11602,1304874.00,
532054,KDDL LTD    ,B ,Q,381.00,395.95,381.00,395.00,394.00,395.00,7,292,111379.00,
532056,ADINATH EXIM,XT,Q,25.90,25.90,25.90,25.90,25.90,25.90,1,100,2590.00,
532067,KILPEST (I) ,XT,Q,126.00,134.80,125.00,133.65,134.75,128.40,42,4670,608644.00,
532070,SUPERB PAPER,X ,Q,31.00,31.00,31.00,31.00,31.00,29.90,2,300,9300.00,
532072,INTER DIGI  ,X ,Q,0.15,0.15,0.15,0.15,0.15,0.15,2,1000,150.00,
532081,KSERASERA   ,T ,Q,0.20,0.20,0.19,0.20,0.20,0.19,56,293038,56929.00,
532090,VANDANA     ,XT,Q,0.22,0.22,0.21,0.21,0.21,0.22,3,1500,320.00,
532097,MUKAND ENGG.,B ,Q,37.45,37.70,35.90,36.90,36.55,37.85,132,19399,714313.00,
532114,AREALTY     ,X ,Q,1.86,1.86,1.86,1.86,1.86,1.95,3,150200,279372.00,
532121,DENA BANK   ,A ,Q,19.25,19.30,18.75,18.85,18.85,19.20,1001,310748,5918725.00,
532123,BSE  INFRA  ,B ,Q,4.08,4.08,3.88,3.88,3.88,4.08,30,25250,98731.00,
532124,RELIAB VEN  ,X ,Q,16.50,16.50,15.45,15.45,16.25,16.25,13,6093,94691.00,
532129,HEXAWARE TEC,A ,Q,365.00,380.00,365.00,375.35,375.35,370.20,806,45170,16865269.00,
532134,BANKBARODA  ,A ,Q,142.00,146.45,141.00,142.20,142.20,143.75,3864,73978116,10502063902.00,
532141,ANDHRA CEMEN,T ,Q,9.05,9.79,9.05,9.62,9.50,9.45,41,17315,163842.00,
532143,SKM EGG PROD,B ,Q,86.35,88.80,84.35,85.25,85.25,88.65,228,22448,1946550.00,
532144,WELCORP     ,A ,Q,133.75,137.30,133.75,134.60,134.35,135.80,667,76397,10299891.00,
532145,H.S.(I) LTD.,X ,Q,8.50,9.83,8.50,9.02,9.02,8.23,15,946,8825.00,
532149,BNK OF INDIA,A ,Q,104.00,107.20,102.00,103.40,103.40,105.30,2853,715288,74947155.00,
532150,INDRAPRAST  ,B ,Q,48.20,49.80,47.30,48.30,48.30,47.55,447,38355,1852824.00,
532155,GAIL (I) LTD,A ,Q,322.00,332.00,317.00,328.60,328.60,321.00,1936,782781,256910416.00,
532156,VAIBHAVGBL  ,B ,Q,680.00,687.15,662.00,670.35,662.00,691.15,46,830,560502.00,
532162,JK PAPER    ,B ,Q,137.00,137.30,134.50,135.25,135.25,137.05,460,40736,5542711.00,
532163,SAREGAMA (I),B ,Q,675.00,675.00,649.95,657.80,650.20,667.50,120,3656,2423519.00,
532166,ALKA SECUR. ,ST,Q,0.36,0.36,0.36,0.36,0.36,0.37,1,18991,6836.00,
532172,SPHEREGSL   ,B ,Q,25.35,31.00,25.35,30.15,30.50,31.50,50,28590,858140.00,
532173,CYBERTECH   ,B ,Q,56.50,60.00,56.50,57.10,57.10,57.00,208,42123,2464893.00,
532174,ICICI BANK  ,A ,Q,283.00,283.00,277.40,278.40,278.40,283.90,3614,485906,135856580.00,
532175,CYIENT      ,A ,Q,675.00,698.00,671.00,688.80,688.80,682.60,1063,16496,11264721.00,
532178,ENGINRS.(I) ,A ,Q,159.25,160.80,156.00,158.10,158.10,159.10,963,64345,10167615.00,
532179,CORPN.BANK  ,A ,Q,32.50,32.50,30.00,30.70,30.65,31.85,320,76963,2377067.00,
532180,DHANALAK.BNK,B ,Q,21.20,21.65,21.00,21.25,21.25,21.65,177,54920,1170496.00,
532181,GUJ.MINERAL ,A ,Q,122.40,124.00,122.10,123.35,122.55,123.40,178,16862,2074638.00,
532183,GAYATRI SUGR,X ,Q,10.07,10.07,9.62,9.65,9.70,9.92,82,73733,727222.00,
532187,INDUSIND BNK,A ,Q,1774.00,1806.40,1774.00,1795.60,1795.60,1787.90,1946,40613,72849798.00,
532189,INDIA TOURIS,B ,Q,473.90,473.90,443.00,453.30,450.95,476.05,420,14671,6711294.00,
532209,J & K BANK  ,A ,Q,59.55,61.95,58.20,60.45,60.00,60.30,407,25337,1512802.00,
532210,CITY UNION  ,A ,Q,168.45,174.85,166.90,172.60,174.85,169.25,310,24473,4165558.00,
532212,ARCHIES LTD ,B ,Q,33.05,33.05,31.10,31.75,31.75,33.25,136,22479,722130.00,
532215,AXIS BANK   ,A ,Q,511.25,512.15,501.55,509.40,509.40,511.25,2780,205316,104029519.00,
532218,SOUTH IND.BK,A ,Q,23.30,23.45,22.55,22.80,22.90,23.30,802,784944,18086714.00,
532219,ENERGY DEV. ,B ,Q,18.40,18.50,17.80,17.85,18.10,18.20,43,6776,121909.00,
532221,SONATA SOFT.,B ,Q,315.40,330.00,301.60,312.85,312.85,320.95,1652,77509,24806787.00,
532230,BENGAL TEA &,X ,Q,52.75,52.75,51.70,52.10,52.10,54.40,6,250,12993.00,
532234,NAT.ALUM    ,A ,Q,67.00,68.30,65.75,66.75,66.75,67.60,2658,588105,39185139.00,
532240,INDIA NIPPON,B ,Q,462.15,472.50,460.00,462.90,460.00,470.70,36,235,109601.00,
532254,POLARIS     ,A ,Q,467.55,469.40,467.55,468.70,468.75,468.55,15,510,238642.00,
532256,NALWA SONS  ,B ,Q,1110.00,1254.00,1109.05,1208.65,1206.05,1133.70,31,479,574672.00,
532259,APAR INDUS. ,B ,Q,733.35,741.85,722.50,723.60,722.50,736.95,52,308,224734.00,
532262,TCI INDUS.  ,XT,Q,855.05,855.05,855.05,855.05,855.05,855.00,1,5,4275.00,
532268,ACCELYA     ,B ,Q,1305.75,1395.00,1291.10,1346.75,1395.00,1302.60,215,2009,2691422.00,
532271,CYBERMATE   ,X ,Q,2.50,2.79,2.50,2.61,2.60,2.60,39,31978,84207.00,
532275,LANDMARC LEI,XT,Q,0.50,0.54,0.50,0.54,0.54,0.52,13,55923,28117.00,
532276,SYNDICATE BN,A ,Q,56.00,57.80,55.30,55.55,55.55,56.95,1242,450310,25360343.00,
532281,HCL TECHNO  ,A ,Q,956.10,977.85,955.45,969.50,967.15,970.30,1411,37675,36426807.00,
532282,CASTEXTECH  ,T ,Q,3.52,3.69,3.45,3.53,3.53,3.63,104,159450,565893.00,
532284,TCFC FINANCE,X ,Q,33.00,33.00,33.00,33.00,33.00,33.70,1,200,6600.00,
532285,GEOJITFSL   ,B ,Q,95.90,95.90,90.60,91.35,91.00,94.65,105,12743,1173311.00,
532286,JINDAL STE  ,A ,Q,227.00,227.00,218.00,219.30,219.30,229.80,2837,475509,106057351.00,
532290,BLB LTD.    ,B ,Q,4.75,5.16,4.75,5.16,5.16,5.00,4,1510,7276.00,
532296,GLENMARK PHA,A ,Q,536.80,540.60,524.30,527.15,527.15,537.75,946,34613,18427927.00,
532300,WOCKHARDT   ,A ,Q,727.20,740.00,723.10,726.30,726.30,733.65,1692,63552,46513792.00,
532301,TATA COFFEE ,B ,Q,114.00,115.10,112.85,113.40,113.40,114.15,632,55533,6318700.00,
532305,IND-SWIFT LA,B ,Q,58.80,59.90,56.00,57.30,57.50,58.50,40,5159,294476.00,
532309,GEPIL       ,B ,Q,941.20,964.90,911.60,928.00,921.50,936.80,107,1581,1482282.00,
532310,SHREE RAMA  ,B ,Q,11.63,11.68,11.10,11.19,11.30,11.16,54,15682,177373.00,
532313,MAHINDRALIFE,A ,Q,434.55,456.80,417.50,442.35,444.70,427.05,241,3386,1504537.00,
532318,GEMINI COMMU,T ,Q,0.95,1.00,0.95,0.96,0.96,1.00,6,2100,2006.00,
532321,CADILA HEALT,A ,Q,378.50,383.00,372.90,378.65,378.65,381.75,1268,52621,19844846.00,
532323,SHIVA CEMENT,X ,Q,25.30,25.50,24.65,24.85,24.85,25.30,606,1411679,35240355.00,
532324,CINEVISTA   ,B ,Q,8.61,9.00,8.60,8.60,8.60,9.05,8,2244,19500.00,
532326,INTENS TECH ,B ,Q,77.30,81.25,77.30,81.25,81.25,77.40,94,41244,3348779.00,
532329,DANLAW TECH.,X ,Q,72.00,72.00,69.55,70.00,70.00,71.80,10,1041,73855.00,
532330,BIOPAC INDIA,XT,Q,20.15,21.75,19.95,19.95,19.95,20.95,36,3505,71056.00,
532331,AJANTA PHARM,A ,Q,1400.00,1449.00,1377.90,1405.80,1440.00,1421.75,1160,15622,21819008.00,
532336,BARON INFO. ,XT,Q,0.28,0.28,0.28,0.28,0.28,0.29,1,100,28.00,
532339,COMPUCOM SOF,B ,Q,11.21,11.50,10.96,11.03,11.30,11.38,50,33944,377140.00,
532341,IZMO        ,B ,Q,93.30,97.30,92.55,96.65,96.40,94.45,527,58768,5616771.00,
532342,COMMEX TECH ,XT,Q,0.50,0.50,0.50,0.50,0.50,0.52,6,1700,850.00,
532343,TVS MOTOR L ,A ,Q,611.00,621.00,606.65,616.95,616.95,616.85,1483,55163,33880731.00,
532345,GATI LTD.   ,A ,Q,99.85,100.45,87.60,89.20,89.20,100.50,3020,315730,29243693.00,
532348,SUBEX LTX   ,B ,Q,7.78,7.84,7.61,7.67,7.67,7.72,327,415565,3216162.00,
532349,TRANSPORT CO,B ,Q,265.15,273.45,263.80,266.25,265.05,263.50,114,3342,892841.00,
532350,PADMALAYA TE,XT,Q,3.02,3.31,3.01,3.30,3.30,3.16,49,22379,70270.00,
532351,AKSH OPTIFIB,B ,Q,31.25,32.45,30.65,31.35,31.35,31.50,461,158921,5032441.00,
532354,VIRGOGLOB   ,XT,Q,0.34,0.34,0.34,0.34,0.34,0.34,1,300,102.00,
532355,PICTURHOUSE ,SS,Q,4.69,4.69,3.17,4.34,4.34,3.95,23,9976,36335.00,
532356,TRIVENI ENGG,B ,Q,41.85,44.00,40.60,40.85,40.85,42.00,340,75233,3080160.00,
532357,MUKTA ARTS  ,B ,Q,64.95,65.00,62.20,64.25,63.45,64.15,79,9701,617415.00,
532365,DYNACONS SYS,B ,Q,35.00,37.00,34.45,35.60,36.20,35.50,45,8344,302319.00,
532366,PNB GILTS   ,B ,Q,35.30,35.75,34.70,34.85,34.80,35.50,196,28848,1012301.00,
532368,YBRANTDIGI  ,T ,Q,4.60,4.64,4.43,4.64,4.64,4.42,102,232769,1072310.00,
532369,RAMCO INDS. ,B ,Q,234.40,234.40,225.00,227.65,227.65,238.70,259,25830,5927172.00,
532370,RAMCO  SYSTM,B ,Q,370.05,372.55,352.00,361.25,360.00,372.95,344,5783,2091108.00,
532371,TATA TELESER,B ,Q,5.52,5.74,5.40,5.51,5.50,5.63,304,227986,1272319.00,
532372,VIRINCHI    ,X ,Q,105.95,105.95,102.60,103.05,103.00,105.05,199,22638,2346715.00,
532373,WEPSOLN     ,X ,Q,39.50,40.35,39.00,40.20,40.30,39.90,23,4101,163088.00,
532374,STER TECH   ,A ,Q,315.10,318.25,310.10,312.25,312.00,316.65,1772,141491,44389000.00,
532375,TIPSINDUSTR ,B ,Q,93.00,93.00,93.00,93.00,93.00,94.25,2,108,10044.00,
532378,UNIVERSAL A ,XT,Q,0.80,0.80,0.80,0.80,0.80,0.84,1,1000,800.00,
532379,FIRSTOBJ    ,XT,Q,15.25,15.25,15.25,15.25,15.25,15.95,1,25,381.00,
532380,BABA ARTS   ,SS,Q,2.50,2.54,2.49,2.54,2.54,2.31,41,19808,50059.00,
532382,BALAJI TELE.,B ,Q,130.00,139.40,129.55,130.35,131.00,131.60,119,12498,1639428.00,
532384,TYCHE INDS  ,X ,Q,99.50,112.60,99.50,107.30,107.30,99.75,68,4425,461392.00,
532386,CALIFORN.SOF,B ,Q,44.40,45.50,41.55,42.10,43.75,43.70,46,3812,166633.00,
532387,PRITISHN COM,B ,Q,15.05,15.40,14.70,14.70,14.70,15.40,35,4450,65950.00,
532388,INDIAN OVER.,A ,Q,18.30,18.30,17.00,17.25,17.25,17.75,564,293221,5202719.00,
532390,TAJ GVK HOTL,B ,Q,164.25,166.00,162.30,163.95,166.00,166.45,32,1259,206017.00,
532391,OPTO CIRCUIT,B ,Q,7.91,8.18,7.86,7.95,7.97,8.20,71,45439,364144.00,
532392,CREATIVE EYE,B ,Q,4.00,4.00,4.00,4.00,4.00,4.04,3,5015,20060.00,
532395,AXISCADES   ,B ,Q,139.45,142.40,137.80,138.90,138.90,142.50,183,19452,2722939.00,
532400,KPIT        ,A ,Q,229.00,229.00,215.00,216.75,216.75,222.80,732,51680,11265996.00,
532401,VIJAYA BANK ,A ,Q,51.55,52.55,51.05,51.90,51.90,52.05,610,159881,8271080.00,
532406,AVANTEL LTD ,X ,Q,511.00,519.00,505.10,510.05,518.90,516.45,102,3085,1577778.00,
532407,MOSCHIP SEMI,X ,Q,31.85,32.70,31.00,31.30,31.30,31.90,134,52890,1661910.00,
532408,MEGASOFT LTD,B ,Q,11.81,12.20,11.65,11.65,11.65,12.20,25,2770,33112.00,
532410,TRANSCORP IN,X ,Q,32.00,32.00,29.50,31.70,30.40,30.95,30,3310,98860.00,
532411,VISESH INFO.,T ,Q,0.23,0.23,0.23,0.23,0.23,0.23,4,60700,13961.00,
532413,CEREBRA INTE,B ,Q,53.30,55.90,52.00,55.40,55.40,54.70,485,92161,5019419.00,
532414,IKF TECHNO  ,XT,Q,0.53,0.55,0.53,0.53,0.53,0.54,46,60244,32041.00,
532416,MID-DAY MULT,B ,Q,14.10,15.00,14.10,14.15,14.15,14.55,17,58241,841687.00,
532418,ANDHRA BANK ,A ,Q,42.50,42.90,41.40,41.65,41.65,42.15,728,299182,12568630.00,
532419,SMARTLINK   ,B ,Q,85.05,85.05,80.00,83.05,82.50,87.05,63,10068,838462.00,
532424,GODREJ CONS ,A ,Q,1081.00,1099.60,1081.00,1092.60,1092.60,1081.45,436,7443,8111030.00,
532430,BF UTILI    ,A ,Q,384.00,391.70,379.10,381.65,381.65,388.30,1559,74282,28607227.00,
532432,UNITD SPR   ,B ,Q,3177.85,3179.80,3115.00,3125.75,3124.40,3194.35,843,11033,34741988.00,
532439,GOLDST INFRA,B ,Q,183.00,184.20,179.55,181.50,184.20,183.80,145,13132,2396969.00,
532440,MPS LTD     ,B ,Q,509.80,509.80,495.10,495.75,495.30,504.10,59,1482,740002.00,
532441,RNBOWDENIM  ,XT,Q,5.70,5.70,5.70,5.70,5.70,6.00,1,150,855.00,
532443,CERA SANITAR,B ,Q,3402.05,3496.45,3300.00,3445.35,3450.00,3411.80,171,548,1861981.00,
532444,T. SPIRITUAL,X ,Q,1.05,1.05,1.00,1.05,1.05,1.00,29,26019,26868.00,
532454,BHARTI ARTL ,A ,Q,412.00,415.00,396.00,398.90,398.90,411.45,3960,304563,122532387.00,
532455,SHALIMAR WIR,X ,Q,16.00,16.50,15.80,16.25,16.00,15.75,38,8329,134795.00,
532456,COMPUAGE INF,B ,Q,40.35,40.35,39.50,40.35,40.35,38.45,87,45842,1846979.00,
532457,GULSHAN POLY,B ,Q,64.75,67.20,64.75,66.45,66.00,66.30,26,4528,303115.00,
532459,AUNDE IND   ,XT,Q,57.25,62.75,56.85,57.55,62.55,59.80,17,700,40240.00,
532460,PONNI SUG(ER,B ,Q,149.90,149.90,141.00,143.00,143.00,152.40,46,4473,638894.00,
532461,PUNJAB NATIO,A ,Q,98.10,99.10,94.80,95.45,95.45,99.25,6449,1702918,165573112.00,
532466,ORACLE FIN  ,A ,Q,3750.00,3799.00,3692.05,3740.65,3740.65,3773.20,388,1697,6357610.00,
532468,KAMAHOLDING ,B ,Q,4050.00,4298.00,4011.20,4248.80,4250.00,4165.50,55,652,2749030.00,
532475,APTECH LTD  ,B ,Q,274.00,275.80,256.30,258.15,258.15,276.45,4168,181951,47824562.00,
532477,UNION BANK L,A ,Q,92.60,97.25,91.45,94.10,94.60,94.20,4389,1168632,110674015.00,
532478,UNITED BREWA,A ,Q,955.00,960.05,940.00,947.15,942.00,965.15,312,8682,8260692.00,
532479,ISMT LTD    ,B ,Q,9.00,9.39,9.00,9.05,9.05,8.99,15,6830,62225.00,
532480,ALLAHABAD BK,A ,Q,48.75,49.65,48.00,48.35,48.35,49.00,888,219765,10711074.00,
532481,NOIDA-TOLL B,B ,Q,12.43,12.43,11.66,11.94,12.00,11.99,66,26393,314162.00,
532482,GRANULES (I),A ,Q,106.00,106.00,102.90,103.50,102.95,105.65,967,189191,19770418.00,
532483,CANARA BANK ,A ,Q,265.60,272.85,262.00,264.25,264.25,268.55,5042,760134,203854833.00,
